age,gender,degree,salary,tax
35,female,BA,5419,86.9
40,male,PhD,12356,1216.2
49,male,None,8741,493.20000000000005
57,male,None,12141,1173.2
21,male,MBA,7509,295.90000000000003
55,male,BA,9912,727.4000000000001
48,female,None,6080,153.0
54,female,MA,9164,577.8
39,female,MBA,8408,426.6
22,female,BA,4527,30.81
53,female,BA,7400,285.0
56,female,MA,9663,677.6000000000001
58,female,None,6952,240.20000000000005
26,male,MA,9104,565.8
34,male,PhD,10660,877.0
44,female,BA,7939,338.90000000000003
58,female,PhD,14688,1792.0
59,male,MA,13697,1544.25
29,female,MBA,6659,210.90000000000003
47,male,PhD,13675,1538.75
59,male,PhD,16495,2243.75
21,female,None,3155,0.0
29,female,PhD,7954,340.40000000000003
50,male,MBA,11386,1022.2
30,male,MBA,7954,340.40000000000003
39,female,MA,8362,417.4000000000001
43,male,MBA,9275,600.0
53,male,MBA,11062,957.4000000000001
40,female,BA,7535,298.5
27,female,PhD,7909,335.90000000000003
39,female,MA,8548,454.6
50,male,BA,10077,760.4000000000001
25,male,MA,9176,580.2
26,female,MA,6498,194.8
27,female,MA,6667,211.70000000000005
39,male,None,7128,257.8
51,female,MBA,8204,385.80000000000007
46,male,None,7730,318.0
32,female,BA,5273,72.30000000000001
45,male,None,9625,670.0
52,female,MBA,8622,469.4000000000001
32,female,MA,7521,297.1
52,male,BA,10967,938.4000000000001
30,female,BA,5878,132.8
22,male,None,5382,83.20000000000002
35,male,MBA,9433,631.6000000000001
50,male,MA,11390,1023.0
50,female,BA,10090,763.0
49,female,MA,10123,769.6000000000001
46,male,None,8198,384.6
58,male,BA,9971,739.2
45,female,MA,9797,704.4000000000001
21,female,PhD,6937,238.70000000000005
32,female,MA,7950,340.0
38,female,MBA,8080,361.0
28,male,MBA,8486,442.20000000000005
25,male,PhD,9031,551.2
27,male,PhD,9311,607.2
29,male,MA,9980,741.0
32,male,BA,7320,277.0
20,male,PhD,9628,670.6000000000001
29,female,MBA,6756,220.60000000000002
48,female,MBA,9940,733.0
42,female,BA,8197,384.4000000000001
36,female,MA,7646,309.6
25,female,PhD,6738,218.8
57,male,None,11623,1069.6000000000001
44,female,None,6336,178.60000000000002
35,male,BA,8350,415.0
26,female,MBA,5630,108.0
42,female,MBA,8838,512.6000000000001
34,male,MA,11040,953.0
38,male,MBA,9144,573.8
24,male,MBA,7844,329.40000000000003
56,female,MA,12450,1235.0
53,male,MBA,11738,1092.6000000000001
48,male,MA,13126,1401.5
39,male,MBA,9769,698.8000000000002
34,female,MBA,6822,227.20000000000005
32,female,BA,5578,102.80000000000001
53,male,BA,9364,617.8
23,male,MA,8822,509.4000000000001
23,female,MBA,5514,96.4
29,female,MA,7695,314.5
50,male,MBA,12462,1237.4
36,male,None,6600,205.0
36,female,None,5064,51.400000000000006
31,female,MA,7634,308.40000000000003
40,male,MA,10810,907.0
38,female,MA,9162,577.4000000000001
49,male,PhD,14844,1831.0
44,male,None,8168,378.6
57,female,BA,9655,676.0
43,female,PhD,10821,909.2
53,female,MBA,8470,439.0
59,female,MA,11742,1093.4
49,female,MA,10569,858.8000000000002
31,male,None,7068,251.8
49,female,None,7234,268.40000000000003
24,female,MBA,5898,134.8
31,female,None,4529,30.869999999999997
48,female,BA,7717,316.70000000000005
36,male,MBA,9388,622.6000000000001
47,female,MBA,9778,700.6000000000001
51,female,None,8115,368.0
26,female,None,3834,10.02
45,male,None,9350,615.0
24,male,MA,9058,556.6000000000001
20,male,MA,7496,294.6
57,female,BA,11344,1013.8000000000002
29,male,None,6683,213.3
21,male,BA,5927,137.70000000000002
50,female,BA,7807,325.70000000000005
52,female,MBA,10038,752.6000000000001
47,male,PhD,13891,1592.75
46,female,PhD,10150,775.0
54,female,None,6808,225.8
56,female,None,9120,569.0
42,female,None,6938,238.8
47,male,None,8348,414.6
38,female,None,6510,196.0
51,male,BA,10683,881.6000000000001
20,female,MBA,5258,70.80000000000001
22,female,None,3320,0.0
37,female,MA,9231,591.2
25,male,MBA,7797,324.70000000000005
47,male,None,10130,771.0
33,female,PhD,8873,519.6000000000001
42,female,PhD,10778,900.6000000000001
24,male,MBA,7220,267.0
27,male,PhD,10071,759.2
37,female,None,5295,74.5
52,male,None,9064,557.8
28,male,None,6328,177.8
46,male,MA,12290,1203.0
58,male,PhD,13396,1469.0
29,female,MBA,6854,230.40000000000003
31,male,PhD,9873,719.6000000000001
50,female,PhD,13544,1506.0
56,male,None,10004,745.8000000000002
26,female,MBA,5840,129.0
31,male,MBA,8160,377.0
32,male,MBA,8720,489.0
20,female,MBA,4760,37.8
37,female,None,5074,52.400000000000006
37,male,MA,11620,1069.0
55,female,MA,11605,1066.0
40,male,None,7360,281.0
20,male,BA,5868,131.8
45,male,BA,8765,498.0
27,female,MA,7613,306.3
48,male,MA,11217,988.4000000000001
49,male,PhD,13685,1541.25
36,male,MBA,10374,819.8000000000002
25,female,MBA,6318,176.8
43,female,MBA,8023,349.6
27,male,None,6162,161.2
21,female,MBA,5428,87.80000000000001
22,female,BA,4437,28.11
57,female,BA,9320,609.0
52,female,PhD,9712,687.4000000000001
39,female,MBA,8739,492.79999999999995
30,male,PhD,10616,868.2
55,male,BA,10816,908.2
50,male,None,10610,867.0
23,female,None,3405,0.0
43,male,PhD,13149,1407.25
44,female,MA,9117,568.4000000000001
42,male,PhD,12976,1364.0
39,female,None,5679,112.9
24,male,MA,8436,432.20000000000005
29,male,MA,8744,493.79999999999995
39,male,None,7812,326.20000000000005
20,female,MA,5592,104.20000000000002
31,female,None,5112,56.20000000000002
31,female,BA,5941,139.10000000000002
41,female,MBA,8481,441.20000000000005
53,male,PhD,13613,1523.25
28,male,PhD,10136,772.2
34,female,None,5786,123.60000000000002
52,female,MBA,10726,890.2
24,male,BA,6710,216.0
40,male,MBA,10794,903.8000000000002
22,male,None,5206,65.60000000000002
54,female,PhD,11726,1090.2
24,female,BA,4648,34.44
44,male,None,8960,537.0
22,female,BA,4363,25.89
28,female,MBA,6418,186.8
30,female,MBA,6622,207.20000000000005
25,male,MA,9004,545.8
49,male,None,8161,377.20000000000005
53,male,None,9554,655.8
30,male,BA,7741,319.1
46,female,None,6666,211.60000000000002
39,male,BA,9434,631.8
45,female,None,5600,105.0
57,female,BA,8250,395.0
56,female,MA,10011,747.2
27,female,None,4239,22.169999999999998
52,female,BA,8286,402.20000000000005
37,male,MA,11049,954.8000000000002
39,female,PhD,9936,732.2
43,male,BA,9089,562.8
44,male,MA,11270,999.0
51,female,BA,8207,386.4000000000001
58,male,PhD,14838,1829.5
56,male,MA,13541,1505.25
51,male,PhD,13083,1390.75
56,female,BA,9593,663.6000000000001
25,female,MA,6575,202.5
38,female,MBA,7288,273.8
20,male,MA,8546,454.20000000000005
54,female,MBA,11304,1005.8000000000002
29,female,None,4368,26.04
23,male,None,5405,85.5
35,female,MA,7032,248.20000000000005
25,male,None,5685,113.5
56,male,MBA,13650,1532.5
36,male,BA,9117,568.4000000000001
38,female,PhD,9166,578.2
57,female,MA,10606,866.2
50,male,None,8030,351.0
54,male,None,10814,907.8000000000002
48,male,MBA,9910,727.0
25,female,MBA,5952,140.20000000000002
47,female,BA,9102,565.4000000000001
46,male,BA,9250,595.0
24,male,None,5420,87.0
25,male,MA,8755,496.0
21,female,MA,6001,145.10000000000002
59,female,PhD,15266,1936.5
44,male,BA,8624,469.79999999999995
57,male,MA,14733,1803.25
50,male,BA,11548,1054.6000000000001
37,male,BA,7772,322.20000000000005
36,male,None,7912,336.20000000000005
45,male,None,8200,385.0
25,male,BA,7095,254.5
42,female,None,6674,212.40000000000003
29,male,MA,9605,666.0
49,female,PhD,12432,1231.4
35,female,None,5655,110.5
26,male,None,5876,132.60000000000002
42,female,None,7004,245.40000000000003
44,male,PhD,11504,1045.8000000000002
21,female,BA,4092,17.759999999999998
43,male,PhD,13196,1419.0
37,male,MBA,8980,541.0
55,female,MBA,10442,833.4000000000001
55,male,BA,12174,1179.8000000000002
33,male,PhD,11453,1035.6000000000001
45,male,BA,9015,548.0
55,female,BA,11027,950.4000000000001
58,female,BA,8302,405.4000000000001
45,male,MA,13101,1395.25
57,female,MA,13285,1441.25
31,female,MBA,6559,200.90000000000003
59,female,None,8577,460.4000000000001
42,male,MBA,9398,624.6000000000001
44,male,MBA,11072,959.4000000000001
41,male,MBA,9955,736.0
40,female,PhD,11420,1029.0
32,female,BA,6351,180.10000000000002
51,male,MA,14191,1667.75
41,male,PhD,11103,965.6000000000001
58,female,MBA,9170,579.0
41,male,MBA,10679,880.8000000000002
22,male,MA,8330,411.0
30,female,PhD,8910,527.0
37,male,MBA,9052,555.4000000000001
46,female,PhD,11072,959.4000000000001
27,male,MBA,7504,295.40000000000003
28,female,None,3936,13.08
57,female,None,9549,654.8
26,female,MA,6669,211.90000000000003
37,male,BA,7857,330.70000000000005
46,male,None,7808,325.8
45,male,MA,12444,1233.8000000000002
25,female,MA,6386,183.60000000000002
41,female,BA,5996,144.60000000000002
25,female,MBA,6017,146.70000000000002
50,female,BA,6896,234.60000000000002
41,male,MA,10865,918.0
43,male,BA,10049,754.8000000000002
40,female,None,5420,87.0
33,male,None,6950,240.0
25,male,None,5680,113.0
37,female,BA,5914,136.4
48,female,PhD,11624,1069.8000000000002
37,male,MA,11505,1046.0
39,male,MBA,9469,638.8
25,male,BA,6715,216.5
23,female,None,3372,0.0
21,male,None,5134,58.400000000000006
44,female,None,6864,231.40000000000003
37,female,MBA,7696,314.6
51,female,MBA,8645,474.0
47,male,BA,9572,659.4000000000001
44,female,MA,10524,849.8000000000002
56,male,BA,9947,734.4000000000001
58,male,None,12068,1158.6000000000001
29,male,MBA,7900,335.0
53,female,MA,10254,795.8000000000002
41,female,MA,10335,812.0
30,male,MA,9503,645.6000000000001
40,female,PhD,9044,553.8
59,female,None,10761,897.2
20,male,PhD,9424,629.8
53,female,PhD,11731,1091.2
50,male,MBA,12396,1224.2
26,female,MBA,5564,101.4
34,male,PhD,11150,975.0
59,male,MA,14345,1706.25
58,male,None,8838,512.6000000000001
46,female,MBA,9402,625.4000000000001
48,female,BA,7364,281.40000000000003
45,female,BA,7297,274.70000000000005
47,male,MA,13685,1541.25
26,male,MA,8777,500.4000000000001
46,female,BA,8401,425.20000000000005
26,female,BA,5181,63.10000000000002
21,female,PhD,7070,252.0
34,female,None,5422,87.20000000000002
38,female,MBA,7164,261.40000000000003
40,female,BA,7463,291.3
38,male,MA,11267,998.4000000000001
49,male,MBA,11059,956.8000000000002
25,male,MBA,7862,331.20000000000005
45,male,None,7650,310.0
48,female,PhD,10304,805.8000000000002
48,female,MBA,10806,906.2
30,female,MBA,6092,154.2
50,female,None,7020,247.0
35,male,PhD,12464,1237.8000000000002
50,male,BA,10630,871.0
23,female,BA,4470,29.099999999999998
58,female,MA,13270,1437.5
20,male,MBA,6638,208.8
51,female,BA,7621,307.1
31,male,None,6837,228.70000000000005
55,female,MBA,9607,666.4000000000001
23,male,BA,6388,183.8
50,female,BA,8565,458.0
30,male,None,6690,214.0
36,male,MBA,9696,684.2
56,female,BA,10757,896.4000000000001
55,male,MA,12763,1310.75
24,female,BA,4563,31.89
27,male,BA,7376,282.6
42,male,PhD,11090,963.0
24,male,MBA,7434,288.40000000000003
28,female,MA,7230,268.0
23,male,None,5579,102.9
53,male,BA,11146,974.2
46,male,None,7626,307.6
31,female,PhD,8779,500.79999999999995
34,male,PhD,10782,901.4000000000001
23,male,BA,6260,171.0
30,female,None,4240,22.2
20,male,None,5000,45.0
26,female,PhD,8190,383.0
41,male,MA,11024,949.8000000000002
27,female,PhD,8338,412.6
56,female,MA,11433,1031.6000000000001
38,female,PhD,8786,502.20000000000005
26,male,BA,6975,242.5
41,male,MBA,10488,842.6000000000001
35,male,None,6995,244.5
37,female,None,5822,127.20000000000002
51,female,MA,12460,1237.0
26,female,MBA,5830,128.0
59,female,BA,7875,332.5
59,male,PhD,17075,2388.75
45,female,PhD,11477,1040.4
46,female,PhD,12420,1229.0
23,female,None,3567,2.01
59,female,MBA,10938,932.6000000000001
20,male,MBA,7156,260.6
41,male,MA,11963,1137.6000000000001
24,female,MBA,5326,77.60000000000002
53,male,BA,10745,894.0
20,male,MBA,7078,252.8
40,male,BA,8520,449.0
37,male,BA,8975,540.0
53,male,MBA,12777,1314.25
31,male,MA,10092,763.4000000000001
32,male,BA,8009,346.80000000000007
32,male,None,7352,280.20000000000005
42,male,BA,9627,670.4000000000001
42,female,MBA,8980,541.0
52,male,None,9480,641.0
28,female,MA,7002,245.20000000000005
46,female,MBA,9984,741.8000000000002
39,male,None,8477,440.4000000000001
46,female,None,5834,128.4
52,female,MA,10590,863.0
24,female,MA,6737,218.70000000000005
50,female,None,6330,178.0
45,female,MA,8728,490.60000000000014
38,male,BA,9221,589.2
48,male,MA,11817,1108.4
28,male,MBA,7914,336.40000000000003
37,female,MBA,8155,376.0
24,female,MA,7171,262.1
35,male,MA,10916,928.2
25,female,PhD,7998,344.8
30,female,None,4030,15.899999999999999
43,female,MA,9212,587.4000000000001
44,male,BA,9694,683.8000000000002
50,male,MA,11987,1142.4
55,male,MBA,11745,1094.0
30,male,PhD,9762,697.4000000000001
24,female,MA,6043,149.3
21,female,PhD,6967,241.70000000000005
20,female,BA,3917,12.51
25,male,MBA,7889,333.90000000000003
48,female,MA,9631,671.2
54,male,BA,10396,824.2
50,male,MA,12041,1153.2
54,male,MA,12965,1361.25
31,male,MA,9965,738.0
32,female,None,4872,41.16
45,female,MBA,9226,590.2
35,female,None,4830,39.9
45,male,MBA,11984,1141.8000000000002
26,female,None,3810,9.299999999999999
52,male,PhD,12424,1229.8000000000002
25,female,PhD,7237,268.70000000000005
41,female,PhD,11341,1013.2
38,female,BA,5905,135.5
31,male,MA,9094,563.8
43,female,MBA,9117,568.4000000000001
53,male,BA,11950,1135.0
51,female,None,7278,272.8
31,female,MBA,6402,185.2
50,female,PhD,11804,1105.8000000000002
49,female,None,7872,332.20000000000005
56,male,None,8744,493.79999999999995
58,male,MA,14393,1718.25
22,male,MBA,7586,303.6
22,female,MA,6436,188.60000000000002
43,male,None,8611,467.20000000000005
53,female,BA,9522,649.4000000000001
48,female,PhD,12196,1184.2
23,male,BA,6582,203.20000000000005
24,female,PhD,8444,433.80000000000007
57,male,MA,12733,1303.25
36,male,BA,8537,452.4000000000001
56,male,None,10400,825.0
54,female,MBA,10682,881.4000000000001
58,male,BA,11775,1100.0
31,male,BA,7399,284.90000000000003
20,female,MBA,4742,37.26
26,male,MA,8399,424.80000000000007
59,male,MBA,11469,1038.8000000000002
40,male,PhD,11608,1066.6000000000001
33,male,BA,8204,385.80000000000007
39,female,MA,9984,741.8000000000002
46,male,PhD,13378,1464.5
55,female,MA,11221,989.2
48,male,PhD,14344,1706.0
31,female,BA,5228,67.80000000000001
32,male,PhD,10792,903.4000000000001
58,female,PhD,14160,1660.0
54,female,PhD,12318,1208.6000000000001
27,female,None,4141,19.23
29,male,MBA,8206,386.20000000000005
53,male,MA,13382,1465.5
46,female,None,6848,229.8
36,male,None,6936,238.60000000000002
58,female,BA,9392,623.4000000000001
58,male,MBA,13190,1417.5
38,female,MA,9324,609.8
56,female,BA,10470,839.0
32,female,BA,5558,100.80000000000001
36,male,MA,10486,842.2
58,female,BA,11145,974.0
30,male,MBA,7666,311.6
43,male,PhD,13049,1382.25
58,male,MBA,11950,1135.0
21,female,None,3147,0.0
24,male,MA,8385,422.0
21,male,MBA,6785,223.5
46,male,MBA,10528,850.6000000000001
36,male,MA,10206,786.2
40,female,MA,8905,526.0
37,male,BA,8991,543.2
25,female,MA,6588,203.8
26,male,None,5948,139.8
50,female,None,6240,169.0
50,male,PhD,11732,1091.4
37,male,BA,8988,542.6000000000001
42,female,MA,9481,641.2
34,male,PhD,11386,1022.2
23,male,None,5465,91.5
44,female,PhD,8800,505.0
55,female,BA,8583,461.6
56,female,MA,10764,897.8000000000002
56,female,MBA,12370,1219.0
47,male,BA,9862,717.4000000000001
21,female,None,3155,0.0
38,female,MA,8211,387.20000000000005
47,female,None,7563,301.3
36,male,None,7432,288.20000000000005
52,female,None,6712,216.20000000000005
36,male,None,7208,265.8
28,female,BA,5427,87.70000000000002
36,female,BA,6283,173.3
47,female,PhD,11924,1129.8000000000002
32,female,MA,7530,298.0
27,male,None,5714,116.4
58,female,None,10562,857.4000000000001
22,male,PhD,8734,491.79999999999995
44,female,BA,6646,209.60000000000002
27,male,MA,8677,480.4000000000001
33,male,PhD,11470,1039.0
57,male,None,10365,818.0
39,female,None,5850,130.0
39,female,MA,9609,666.8
36,female,MA,7451,290.1
47,male,None,10184,781.8000000000002
43,male,BA,8596,464.20000000000005
25,female,BA,4398,26.939999999999998
24,female,MA,6948,239.8
38,female,MBA,8294,403.80000000000007
51,female,BA,8721,489.20000000000005
48,female,None,7424,287.40000000000003
51,female,MBA,9129,570.8
41,female,MA,8250,395.0
48,female,PhD,9844,713.8000000000002
24,female,MBA,5950,140.0
45,female,MBA,8177,380.4000000000001
22,male,None,5328,77.80000000000001
55,female,MBA,9230,591.0
20,female,PhD,7052,250.20000000000005
25,male,PhD,8901,525.2
36,male,None,7720,317.0
46,male,BA,10028,750.6000000000001
38,male,BA,7945,339.5
48,male,None,10264,797.8000000000002
25,male,PhD,9027,550.4000000000001
26,male,PhD,9824,709.8000000000002
30,female,None,4540,31.2
32,male,None,7112,256.20000000000005
48,male,MA,12194,1183.8000000000002
49,female,BA,8471,439.20000000000005
22,female,BA,4130,18.9
49,male,MA,12870,1337.5
27,female,MBA,6089,153.90000000000003
39,female,BA,7127,257.70000000000005
31,male,MBA,8005,346.0
56,male,PhD,15816,2074.0
21,female,None,3194,0.0
39,female,BA,6091,154.10000000000002
46,male,PhD,12384,1221.8000000000002
51,male,BA,11233,991.6000000000001
43,male,BA,9527,650.4000000000001
38,female,MA,7911,336.1
20,female,BA,4034,16.02
32,female,MBA,6606,205.60000000000002
31,female,PhD,8263,397.6
34,female,PhD,8534,451.80000000000007
27,male,PhD,9442,633.4000000000001
30,male,BA,7511,296.1
42,male,MA,11245,994.0
44,male,MA,10886,922.2
50,female,PhD,11360,1017.0
34,female,BA,6590,204.0
27,male,PhD,9154,575.8
59,female,MBA,8982,541.4000000000001
47,male,PhD,13573,1513.25
24,female,PhD,7076,252.60000000000002
55,male,BA,10652,875.4000000000001
32,female,None,4548,31.439999999999998
34,female,BA,5815,126.5
34,male,MBA,9358,616.6000000000001
37,male,BA,8655,476.0
29,female,MBA,6870,232.0
50,female,PhD,10786,902.2
25,male,MA,8227,390.4000000000001
35,male,MBA,8808,506.60000000000014
25,male,PhD,10141,773.2
31,female,MBA,6622,207.20000000000005
32,female,None,4680,35.4
23,male,BA,6224,167.40000000000003
30,male,MBA,8382,421.4000000000001
21,female,MBA,5565,101.5
55,male,MA,12794,1318.5
40,female,MA,8553,455.6
57,male,MA,14923,1850.75
51,male,None,10301,805.2
37,female,MA,8755,496.0
59,female,BA,9088,562.6000000000001
36,female,MA,8951,535.2
42,male,MA,11017,948.4000000000001
23,male,MA,8654,475.79999999999995
25,female,BA,4718,36.54
31,female,PhD,8472,439.4000000000001
37,female,MBA,7003,245.3
42,female,MBA,8608,466.6
38,male,MA,10535,852.0
20,female,BA,3901,12.03
36,male,MBA,8936,532.2
46,male,BA,10792,903.4000000000001
39,male,None,8344,413.80000000000007
21,male,MBA,6950,240.0
41,female,MA,8628,470.60000000000014
42,male,PhD,13428,1477.0
49,male,PhD,13723,1550.75
20,male,None,5000,45.0
44,male,PhD,12616,1274.0
26,female,MA,7290,274.0
58,female,MBA,10554,855.8000000000002
29,female,MBA,5812,126.20000000000002
32,male,MBA,9542,653.4000000000001
44,male,MA,11480,1041.0
53,male,MBA,13306,1446.5
39,male,MBA,8846,514.2
57,male,PhD,14434,1728.5
48,female,MA,8910,527.0
59,male,MBA,12565,1261.25
52,female,None,9208,586.6000000000001
39,female,None,5679,112.9
43,female,BA,7867,331.70000000000005
38,female,MBA,7234,268.40000000000003
44,female,MA,9126,570.2
50,female,PhD,13534,1503.5
31,female,PhD,8805,506.0
43,male,None,8427,430.4000000000001
34,female,BA,6622,207.20000000000005
49,female,None,8365,418.0
20,male,None,5000,45.0
47,female,BA,8433,431.6
21,female,MBA,5272,72.20000000000002
22,male,PhD,8982,541.4000000000001
38,female,MA,8253,395.6
54,female,PhD,11982,1141.4
38,male,MA,10367,818.4000000000001
38,female,PhD,9348,614.6000000000001
20,female,MA,6411,186.10000000000002
59,male,BA,11861,1117.2
38,male,None,6854,230.40000000000003
29,female,MBA,7139,258.90000000000003
42,male,MA,11832,1111.4
24,male,BA,6343,179.3
50,male,PhD,12182,1181.4
53,female,PhD,11854,1115.8000000000002
29,female,BA,5721,117.10000000000002
28,female,BA,5516,96.60000000000002
34,female,BA,5988,143.8
42,male,PhD,11038,952.6000000000001
20,female,MA,6003,145.3
36,male,MBA,10262,797.4000000000001
58,male,None,12220,1189.0
41,male,MBA,10637,872.4000000000001
52,male,MA,11731,1091.2
53,male,MBA,13200,1420.0
50,female,MBA,9510,647.0
58,male,PhD,13112,1398.0
48,female,MBA,9798,704.6000000000001
46,female,MA,10583,861.6000000000001
32,female,MBA,7070,252.0
37,male,MBA,9733,691.6000000000001
45,female,MBA,10201,785.2
50,female,None,7500,295.0
59,male,MA,14855,1833.75
51,male,MA,10966,938.2
54,female,PhD,10948,934.6000000000001
44,female,BA,8671,479.20000000000005
50,male,MA,12503,1245.75
49,male,None,9727,690.4000000000001
44,female,BA,8214,387.80000000000007
38,female,BA,6655,210.5
27,male,MA,9593,663.6000000000001
59,male,MBA,11856,1116.2
25,female,PhD,7637,308.70000000000005
44,female,None,7728,317.8
24,male,MA,8700,485.0
31,male,PhD,10509,846.8000000000002
44,male,None,7616,306.6
40,male,MA,9927,730.4000000000001
35,male,None,7910,336.0
42,female,MA,8733,491.60000000000014
57,female,None,9253,595.6000000000001
48,female,None,7424,287.40000000000003
25,male,BA,6847,229.70000000000005
26,female,PhD,7900,335.0
48,male,BA,9871,719.2
47,female,BA,7891,334.1
34,female,BA,5725,117.5
59,male,MBA,11038,952.6000000000001
44,male,PhD,13028,1377.0
55,male,BA,12703,1295.75
59,male,MBA,11991,1143.2
20,female,MBA,5028,47.80000000000001
20,female,MBA,4924,42.72
57,female,MA,11758,1096.6000000000001
48,female,None,5968,141.8
22,female,PhD,6822,227.20000000000005
53,female,MA,11265,998.0
23,female,MBA,5593,104.30000000000001
43,female,PhD,9812,707.4000000000001
34,female,MBA,6340,179.0
26,female,MA,6627,207.70000000000005
41,male,PhD,11808,1106.6000000000001
26,male,None,5702,115.20000000000002
25,male,MA,8705,486.0
41,male,PhD,11292,1003.4000000000001
54,female,PhD,14104,1646.0
37,female,MBA,6354,180.40000000000003
21,male,MBA,6964,241.40000000000003
36,female,MA,7336,278.6
32,female,PhD,9680,681.0
47,male,MA,12821,1325.25
39,male,None,6938,238.8
35,female,PhD,8014,347.80000000000007
32,male,None,6896,234.60000000000002
48,female,PhD,10248,794.6000000000001
46,male,MA,11588,1062.6000000000001
47,male,None,10022,749.4000000000001
52,male,MBA,11026,950.2
36,male,None,7160,261.0
46,male,MA,11494,1043.8000000000002
59,male,None,11201,985.2
26,female,MBA,5562,101.20000000000002
34,male,MBA,8630,471.0
40,male,None,7660,311.0
58,male,BA,10362,817.4000000000001
52,female,BA,7199,264.90000000000003
26,female,MA,6849,229.90000000000003
37,female,MBA,7018,246.8
54,male,BA,12592,1268.0
24,male,PhD,8896,524.2
35,female,None,5175,62.5
55,female,None,7095,254.5
35,male,MBA,8868,518.6000000000001
45,female,None,6925,237.5
28,male,None,6144,159.40000000000003
49,female,PhD,13113,1398.25
21,female,None,3125,0.0
21,male,None,5136,58.60000000000002
21,male,MBA,7334,278.40000000000003
32,female,MBA,6546,199.60000000000002
36,female,MA,8785,502.0
36,female,PhD,9188,582.6000000000001
47,female,PhD,11395,1024.0
37,female,MA,8740,493.0
48,female,None,6556,200.60000000000002
44,female,MBA,8946,534.2
36,male,MA,11577,1060.4
36,male,BA,7987,343.70000000000005
49,male,None,9553,655.6000000000001
30,female,MBA,6488,193.8
24,female,MBA,5494,94.4
50,male,MA,11060,957.0
58,male,BA,11824,1109.8000000000002
22,female,MBA,5458,90.80000000000001
37,female,PhD,9905,726.0
25,female,BA,4983,44.489999999999995
36,female,None,5112,56.20000000000002
54,male,PhD,14708,1797.0
32,male,MA,10145,774.0
38,male,PhD,11702,1085.4
52,male,PhD,13304,1446.0
27,female,PhD,8430,431.0
34,female,BA,5658,110.80000000000001
21,female,MBA,5405,85.5
41,female,MBA,8198,384.6
41,female,None,7179,262.90000000000003
37,male,BA,7843,329.3
58,male,None,9788,702.6000000000001
23,female,PhD,7252,270.20000000000005
35,male,PhD,11257,996.4000000000001
55,female,MA,12092,1163.4
42,male,PhD,13450,1482.5
24,female,MBA,5420,87.0
48,female,None,6836,228.60000000000002
25,female,MA,7417,286.70000000000005
30,male,PhD,10244,793.8000000000002
46,female,PhD,10226,790.2
39,female,MA,8966,538.2
21,male,BA,5995,144.5
21,male,MBA,6755,220.5
52,male,BA,9200,585.0
58,male,PhD,14504,1746.0
28,female,PhD,7348,279.8
42,male,BA,10016,748.2
31,male,PhD,10951,935.2
39,male,MBA,9575,660.0
47,female,MA,10950,935.0
26,female,None,4170,20.099999999999998
41,male,None,7310,276.0
43,female,MA,8466,438.20000000000005
58,male,MBA,14324,1701.0
43,female,None,7301,275.1
56,male,PhD,14800,1820.0
36,male,MBA,9038,552.6000000000001
56,male,MA,14087,1641.75
53,female,MBA,8323,409.6
30,male,BA,7218,266.8
39,male,PhD,11573,1059.6000000000001
52,male,None,9576,660.2
24,female,MA,6012,146.20000000000002
29,female,MA,7626,307.6
53,male,MA,12272,1199.4
30,female,MA,7946,339.6
33,female,None,5301,75.10000000000002
50,female,MBA,9930,731.0
24,female,MBA,5714,116.4
56,female,MBA,11824,1109.8000000000002
38,male,MA,11711,1087.2
55,female,PhD,13440,1480.0
37,female,None,5805,125.5
47,female,BA,8032,351.4000000000001
29,female,MBA,6094,154.40000000000003
27,female,PhD,8361,417.20000000000005
30,female,BA,4956,43.68
46,male,MBA,9926,730.2
22,male,MBA,6928,237.8
58,male,None,12296,1204.2
31,male,MBA,8386,422.20000000000005
47,female,MBA,8621,469.20000000000005
29,male,None,6341,179.10000000000002
58,female,MA,11384,1021.8000000000002
53,female,BA,9952,735.4000000000001
55,female,BA,10534,851.8000000000002
23,female,MBA,5337,78.70000000000002
54,female,MBA,10668,878.6000000000001
44,male,None,9176,580.2
21,male,MBA,7271,272.1
44,male,MA,11849,1114.8000000000002
59,female,None,9279,600.8
59,female,MA,10386,822.2
53,male,None,8366,418.20000000000005
57,male,MBA,11289,1002.8000000000002
28,female,BA,4872,41.16
56,female,MBA,10696,884.2
54,male,BA,11522,1049.4
51,female,None,7805,325.5
37,male,PhD,11335,1012.0
24,female,BA,4687,35.61
23,male,BA,6490,194.0
42,male,BA,9321,609.2
20,female,PhD,6992,244.20000000000005
39,male,None,6957,240.70000000000005
51,male,PhD,15050,1882.5
55,male,MA,12417,1228.4
59,female,None,7173,262.3
36,female,None,4776,38.28
44,female,MBA,8400,425.0
26,female,PhD,7442,289.20000000000005
46,female,PhD,11396,1024.2
38,male,MA,10838,912.6000000000001
26,male,MBA,7910,336.0
54,male,MA,13760,1560.0
30,female,PhD,8256,396.20000000000005
31,female,None,4771,38.129999999999995
55,male,MBA,11701,1085.2
49,male,PhD,12314,1207.8000000000002
55,female,PhD,13275,1438.75
39,female,None,5736,118.60000000000002
51,male,None,10518,848.6000000000001
32,female,MA,8343,413.6
55,female,None,7095,254.5
50,male,BA,9696,684.2
32,male,PhD,9968,738.6000000000001
47,male,MA,11954,1135.8000000000002
33,male,MBA,8305,406.0
